========================================
       DATABASE CONTENTS SUMMARY
========================================

[ADMINS] Total: 2
 - ID: 1 | User: admin
 - ID: 2 | User: keerthi

[DRIVERS] Total: 1000
 - First 5 drivers:
   * D001: John Doe
   * D002: Alice Smith
   * D003: Bob Johnson
   * D004: Charlie Brown
   * D005: David Wilson

[DRIVER DATA] Total Data Points: 2174
Time       | DriverID   | Speed    | Accel  | Brake  | Risk  | Pred      
19:09:12   | 557        | 45.4     | 2.8    | 2.1    | 8.0   | SAFE      
19:09:12   | 498        | 55.8     | 2.3    | 2.9    | 17.0  | SAFE      
19:09:12   | 486        | 55.2     | 2.9    | 1.5    | 21.0  | SAFE      
19:09:12   | 482        | 42.4     | 2.7    | 2.8    | 24.0  | SAFE      
19:09:12   | 467        | 49.3     | 2.6    | 1.4    | 7.0   | SAFE      
19:09:12   | 460        | 55.8     | 2.9    | 2.2    | 28.0  | SAFE      
19:09:12   | 437        | 46.7     | 1.1    | 1.5    | 26.0  | SAFE      
19:09:12   | 386        | 59.0     | 2.5    | 1.1    | 25.0  | SAFE      
19:09:12   | 362        | 67.7     | 5.1    | 3.8    | 36.0  | MODERATE  
19:09:12   | 337        | 53.9     | 1.1    | 2.7    | 21.0  | SAFE      
19:09:12   | 330        | 58.9     | 1.6    | 2.6    | 1.0   | SAFE      
19:09:12   | 243        | 40.7     | 2.0    | 2.5    | 3.0   | SAFE      
19:09:12   | 204        | 51.5     | 2.2    | 2.2    | 17.0  | SAFE      
19:09:12   | 159        | 108.8    | 7.6    | 6.6    | 91.0  | AGGRESSIVE
19:09:12   | 143        | 79.8     | 5.7    | 5.4    | 36.0  | MODERATE  
19:09:11   | 137        | 111.7    | 8.1    | 9.9    | 87.0  | AGGRESSIVE
19:08:13   | 972        | 70.7     | 5.8    | 5.3    | 60.0  | MODERATE  
19:08:13   | 947        | 58.2     | 2.3    | 1.9    | 27.0  | SAFE      
19:08:13   | 903        | 54.8     | 2.5    | 1.0    | 19.0  | SAFE      
19:08:13   | 876        | 44.8     | 2.1    | 1.1    | 17.0  | SAFE      
19:08:13   | 790        | 47.8     | 2.2    | 2.5    | 4.0   | SAFE      
19:08:13   | 768        | 47.4     | 1.0    | 2.2    | 19.0  | SAFE      
19:08:13   | 761        | 108.5    | 9.5    | 9.9    | 93.0  | AGGRESSIVE
19:08:13   | 719        | 73.6     | 5.2    | 4.3    | 43.0  | MODERATE  
19:08:12   | 642        | 46.5     | 1.6    | 2.6    | 9.0   | SAFE      
19:08:12   | 605        | 53.5     | 1.2    | 2.4    | 16.0  | SAFE      
19:08:12   | 597        | 41.4     | 1.8    | 2.2    | 8.0   | SAFE      
19:08:12   | 582        | 54.4     | 2.2    | 1.4    | 21.0  | SAFE      
19:08:12   | 581        | 59.6     | 2.2    | 2.5    | 14.0  | SAFE      
19:08:12   | 544        | 58.1     | 1.1    | 1.8    | 0.0   | SAFE      
19:08:12   | 539        | 49.4     | 1.9    | 1.0    | 22.0  | SAFE      
19:08:12   | 529        | 48.4     | 1.9    | 2.0    | 15.0  | SAFE      
19:08:12   | 499        | 56.4     | 2.7    | 1.5    | 19.0  | SAFE      
19:08:12   | 490        | 46.0     | 1.4    | 2.4    | 28.0  | SAFE      
19:08:12   | 480        | 56.5     | 1.3    | 1.8    | 27.0  | SAFE      
19:08:12   | 460        | 40.0     | 1.7    | 2.0    | 19.0  | SAFE      
19:08:12   | 459        | 77.5     | 4.2    | 3.7    | 63.0  | MODERATE  
19:08:12   | 441        | 44.2     | 1.3    | 1.8    | 21.0  | SAFE      
19:08:12   | 436        | 43.0     | 1.5    | 2.7    | 20.0  | SAFE      
19:08:12   | 348        | 84.1     | 6.8    | 7.2    | 84.0  | AGGRESSIVE
19:08:12   | 299        | 47.4     | 1.1    | 2.2    | 22.0  | SAFE      
19:08:12   | 268        | 50.7     | 1.4    | 1.6    | 18.0  | SAFE      
19:08:12   | 262        | 62.0     | 3.4    | 4.1    | 50.0  | MODERATE  
19:08:12   | 238        | 45.0     | 2.9    | 2.7    | 4.0   | SAFE      
19:08:12   | 215        | 58.2     | 1.7    | 2.9    | 23.0  | SAFE      
19:08:12   | 199        | 70.1     | 4.7    | 5.5    | 40.0  | MODERATE  
19:08:12   | 165        | 66.4     | 5.0    | 5.7    | 57.0  | MODERATE  
19:08:11   | 126        | 65.3     | 4.8    | 4.5    | 48.0  | MODERATE  
19:08:11   | 105        | 87.6     | 6.5    | 7.9    | 84.0  | AGGRESSIVE
19:08:11   | 91         | 51.7     | 2.3    | 1.9    | 26.0  | SAFE      
19:08:11   | 75         | 104.6    | 8.4    | 7.0    | 94.0  | AGGRESSIVE
19:08:11   | 73         | 58.1     | 2.1    | 1.4    | 16.0  | SAFE      
19:08:11   | 68         | 56.7     | 1.6    | 2.8    | 14.0  | SAFE      
19:07:13   | 987        | 51.7     | 2.3    | 1.7    | 12.0  | SAFE      
19:07:13   | 980        | 61.0     | 4.9    | 5.7    | 59.0  | MODERATE  
19:07:13   | 978        | 55.6     | 1.6    | 2.4    | 11.0  | SAFE      
19:07:13   | 967        | 75.8     | 5.3    | 3.9    | 68.0  | MODERATE  
19:07:13   | 934        | 43.2     | 2.4    | 2.6    | 12.0  | SAFE      
19:07:13   | 931        | 41.2     | 2.6    | 1.5    | 1.0   | SAFE      
19:07:13   | 909        | 66.7     | 3.4    | 4.4    | 60.0  | MODERATE  
19:07:13   | 840        | 50.7     | 1.2    | 1.8    | 28.0  | SAFE      
19:07:13   | 779        | 73.9     | 5.7    | 4.5    | 51.0  | MODERATE  
19:07:13   | 730        | 94.8     | 7.9    | 8.6    | 97.0  | AGGRESSIVE
19:07:12   | 681        | 66.7     | 5.6    | 3.3    | 50.0  | MODERATE  
19:07:12   | 680        | 41.7     | 2.5    | 2.0    | 4.0   | SAFE      
19:07:12   | 638        | 72.7     | 4.8    | 3.1    | 70.0  | MODERATE  
19:07:12   | 571        | 44.3     | 1.2    | 2.5    | 9.0   | SAFE      
19:07:12   | 528        | 75.7     | 6.0    | 4.5    | 62.0  | MODERATE  
19:07:12   | 485        | 58.1     | 1.3    | 1.3    | 9.0   | SAFE      
19:07:12   | 472        | 57.0     | 1.0    | 1.9    | 20.0  | SAFE      
19:07:12   | 466        | 41.0     | 1.9    | 1.7    | 3.0   | SAFE      
19:07:12   | 350        | 52.5     | 2.7    | 1.7    | 22.0  | SAFE      
19:07:12   | 342        | 48.1     | 1.0    | 3.0    | 9.0   | SAFE      
19:07:12   | 260        | 53.7     | 1.6    | 1.4    | 26.0  | SAFE      
19:07:12   | 213        | 52.0     | 1.5    | 1.1    | 19.0  | SAFE      
19:07:12   | 200        | 56.5     | 1.1    | 2.9    | 29.0  | SAFE      
19:07:12   | 152        | 48.8     | 2.3    | 2.3    | 19.0  | SAFE      
19:07:11   | 131        | 41.3     | 2.9    | 1.7    | 6.0   | SAFE      
19:07:11   | 74         | 49.6     | 1.2    | 1.3    | 22.0  | SAFE      
19:07:11   | 41         | 51.4     | 2.7    | 1.1    | 3.0   | SAFE      
19:07:11   | 41         | 47.4     | 2.4    | 1.2    | 28.0  | SAFE      
19:07:11   | 39         | 41.5     | 1.8    | 1.5    | 7.0   | SAFE      
19:07:11   | 24         | 113.3    | 10.0   | 9.0    | 85.0  | AGGRESSIVE
19:07:11   | 5          | 44.3     | 2.0    | 1.6    | 25.0  | SAFE      
19:06:13   | 941        | 56.0     | 2.5    | 1.3    | 9.0   | SAFE      
19:06:13   | 924        | 57.9     | 2.6    | 1.6    | 0.0   | SAFE      
19:06:13   | 916        | 71.7     | 5.7    | 5.9    | 44.0  | MODERATE  
19:06:13   | 895        | 69.5     | 4.7    | 5.0    | 48.0  | MODERATE  
19:06:13   | 892        | 55.2     | 1.1    | 1.6    | 8.0   | SAFE      
19:06:13   | 877        | 118.5    | 8.3    | 7.7    | 80.0  | AGGRESSIVE
19:06:13   | 875        | 71.0     | 5.4    | 4.6    | 64.0  | MODERATE  
19:06:13   | 814        | 46.5     | 1.7    | 1.6    | 3.0   | SAFE      
19:06:13   | 766        | 46.9     | 2.1    | 2.8    | 12.0  | SAFE      
19:06:13   | 706        | 57.3     | 2.0    | 1.3    | 24.0  | SAFE      
19:06:12   | 692        | 40.9     | 1.8    | 1.6    | 30.0  | SAFE      
19:06:12   | 660        | 74.5     | 3.5    | 5.4    | 41.0  | MODERATE  
19:06:12   | 638        | 53.0     | 2.2    | 2.0    | 13.0  | SAFE      
19:06:12   | 637        | 71.5     | 5.8    | 3.5    | 66.0  | MODERATE  
19:06:12   | 570        | 117.4    | 6.8    | 7.6    | 97.0  | AGGRESSIVE
19:06:12   | 569        | 53.5     | 2.3    | 2.0    | 26.0  | SAFE      
19:06:12   | 546        | 59.6     | 1.3    | 2.8    | 20.0  | SAFE      
19:06:12   | 535        | 103.5    | 6.0    | 6.9    | 77.0  | AGGRESSIVE
19:06:12   | 527        | 78.7     | 5.3    | 5.8    | 48.0  | MODERATE  
19:06:12   | 402        | 62.6     | 4.3    | 3.2    | 46.0  | MODERATE  
19:06:12   | 383        | 59.0     | 3.0    | 1.6    | 25.0  | SAFE      
19:06:12   | 364        | 58.9     | 2.8    | 2.5    | 27.0  | SAFE      
19:06:12   | 226        | 48.4     | 2.6    | 2.2    | 10.0  | SAFE      
19:06:12   | 161        | 76.8     | 5.9    | 3.6    | 58.0  | MODERATE  
19:06:12   | 142        | 43.5     | 2.5    | 2.0    | 29.0  | SAFE      
19:06:11   | 141        | 70.3     | 5.0    | 3.6    | 42.0  | MODERATE  
19:06:11   | 132        | 106.7    | 7.7    | 7.6    | 76.0  | AGGRESSIVE
19:06:11   | 98         | 116.9    | 6.7    | 9.4    | 99.0  | AGGRESSIVE
19:06:11   | 72         | 41.7     | 1.7    | 2.4    | 21.0  | SAFE      
19:06:11   | 61         | 50.8     | 1.2    | 1.8    | 25.0  | SAFE      
19:05:13   | 878        | 73.2     | 4.9    | 4.0    | 53.0  | MODERATE  
19:05:13   | 849        | 57.3     | 1.6    | 2.2    | 4.0   | SAFE      
19:05:13   | 834        | 44.6     | 1.1    | 1.0    | 0.0   | SAFE      
19:05:13   | 754        | 72.7     | 4.1    | 5.8    | 41.0  | MODERATE  
19:05:13   | 747        | 52.9     | 2.1    | 2.9    | 9.0   | SAFE      
19:05:13   | 744        | 71.0     | 5.9    | 5.2    | 60.0  | MODERATE  
19:05:12   | 671        | 47.9     | 1.9    | 1.4    | 27.0  | SAFE      
19:05:12   | 666        | 57.9     | 2.3    | 1.4    | 15.0  | SAFE      
19:05:12   | 523        | 42.6     | 2.0    | 2.5    | 15.0  | SAFE      
19:05:12   | 523        | 51.0     | 2.7    | 2.8    | 18.0  | SAFE      
19:05:12   | 519        | 57.6     | 2.5    | 1.2    | 24.0  | SAFE      
19:05:12   | 494        | 50.7     | 1.2    | 2.0    | 25.0  | SAFE      
19:05:12   | 487        | 49.5     | 2.3    | 1.3    | 2.0   | SAFE      
19:05:12   | 457        | 41.1     | 1.1    | 2.7    | 10.0  | SAFE      
19:05:12   | 449        | 58.2     | 2.4    | 1.8    | 17.0  | SAFE      
19:05:12   | 446        | 52.8     | 1.4    | 1.3    | 27.0  | SAFE      
19:05:12   | 400        | 52.7     | 2.1    | 1.9    | 24.0  | SAFE      
19:05:12   | 336        | 68.1     | 5.4    | 5.9    | 54.0  | MODERATE  
19:05:12   | 300        | 42.5     | 1.3    | 1.9    | 13.0  | SAFE      
19:05:12   | 290        | 77.5     | 4.1    | 4.5    | 61.0  | MODERATE  
19:05:12   | 229        | 50.6     | 2.7    | 1.7    | 15.0  | SAFE      
19:05:12   | 197        | 50.0     | 1.4    | 2.6    | 21.0  | SAFE      
19:05:12   | 187        | 40.0     | 2.7    | 2.5    | 17.0  | SAFE      
19:05:12   | 186        | 70.7     | 5.1    | 5.6    | 34.0  | MODERATE  
19:05:12   | 185        | 43.9     | 1.5    | 1.6    | 6.0   | SAFE      
19:05:12   | 172        | 53.9     | 1.5    | 3.0    | 21.0  | SAFE      
19:05:12   | 157        | 54.9     | 2.4    | 1.8    | 30.0  | SAFE      
19:05:11   | 139        | 50.5     | 1.6    | 1.8    | 14.0  | SAFE      
19:05:11   | 76         | 46.8     | 1.7    | 2.0    | 0.0   | SAFE      
19:05:11   | 66         | 94.3     | 9.5    | 9.5    | 90.0  | AGGRESSIVE
19:05:11   | 53         | 55.7     | 1.4    | 1.7    | 6.0   | SAFE      
19:05:11   | 15         | 118.4    | 8.2    | 9.7    | 84.0  | AGGRESSIVE
19:04:13   | 999        | 54.7     | 3.0    | 1.3    | 21.0  | SAFE      
19:04:13   | 978        | 55.0     | 1.6    | 1.8    | 11.0  | SAFE      
19:04:13   | 921        | 49.9     | 1.8    | 2.9    | 22.0  | SAFE      
19:04:13   | 920        | 46.3     | 2.9    | 1.6    | 4.0   | SAFE      
19:04:13   | 891        | 76.5     | 3.7    | 5.2    | 47.0  | MODERATE  
19:04:13   | 748        | 68.1     | 5.2    | 5.0    | 32.0  | MODERATE  
19:04:13   | 732        | 74.7     | 3.6    | 4.4    | 57.0  | MODERATE  
19:04:12   | 676        | 59.6     | 1.1    | 1.5    | 26.0  | SAFE      
19:04:12   | 624        | 103.3    | 6.7    | 6.7    | 72.0  | AGGRESSIVE
19:04:12   | 595        | 55.0     | 2.3    | 2.7    | 12.0  | SAFE      
19:04:12   | 574        | 50.6     | 2.2    | 2.2    | 20.0  | SAFE      
19:04:12   | 540        | 65.8     | 5.3    | 4.0    | 32.0  | MODERATE  
19:04:12   | 510        | 41.2     | 1.7    | 1.0    | 25.0  | SAFE      
19:04:12   | 484        | 56.0     | 1.6    | 1.2    | 23.0  | SAFE      
19:04:12   | 468        | 56.6     | 2.5    | 2.4    | 25.0  | SAFE      
19:04:12   | 451        | 85.6     | 8.6    | 7.6    | 76.0  | AGGRESSIVE
19:04:12   | 405        | 58.3     | 2.5    | 1.6    | 23.0  | SAFE      
19:04:12   | 402        | 45.5     | 1.7    | 1.5    | 21.0  | SAFE      
19:04:12   | 394        | 45.1     | 2.1    | 1.8    | 8.0   | SAFE      
19:04:12   | 383        | 100.8    | 6.1    | 8.6    | 73.0  | AGGRESSIVE
19:04:12   | 373        | 42.1     | 1.7    | 1.7    | 27.0  | SAFE      
19:04:12   | 344        | 96.8     | 8.5    | 8.3    | 86.0  | AGGRESSIVE
19:04:12   | 301        | 60.0     | 3.6    | 4.4    | 34.0  | MODERATE  
19:04:12   | 300        | 56.2     | 2.4    | 2.6    | 5.0   | SAFE      
19:04:12   | 232        | 63.5     | 4.4    | 4.4    | 37.0  | MODERATE  
19:04:12   | 231        | 67.1     | 4.9    | 5.7    | 48.0  | MODERATE  
19:04:12   | 210        | 65.9     | 4.8    | 3.6    | 44.0  | MODERATE  
19:04:12   | 192        | 49.2     | 2.2    | 2.8    | 5.0   | SAFE      
19:04:12   | 191        | 71.5     | 3.5    | 5.7    | 62.0  | MODERATE  
19:04:12   | 186        | 50.1     | 2.2    | 1.4    | 26.0  | SAFE      
19:04:12   | 170        | 46.6     | 2.1    | 1.4    | 26.0  | SAFE      
19:04:12   | 156        | 93.9     | 8.3    | 6.8    | 78.0  | AGGRESSIVE
19:04:11   | 92         | 40.3     | 1.2    | 2.3    | 24.0  | SAFE      
19:04:11   | 54         | 53.3     | 1.5    | 2.2    | 26.0  | SAFE      
19:04:11   | 31         | 53.5     | 2.4    | 2.7    | 20.0  | SAFE      
19:04:11   | 26         | 57.4     | 2.0    | 1.4    | 3.0   | SAFE      
19:04:11   | 6          | 67.4     | 6.0    | 3.9    | 65.0  | MODERATE  
19:03:13   | 971        | 58.7     | 1.5    | 1.5    | 21.0  | SAFE      
19:03:13   | 932        | 43.2     | 2.5    | 1.4    | 3.0   | SAFE      
19:03:13   | 932        | 103.4    | 7.4    | 9.6    | 82.0  | AGGRESSIVE
19:03:13   | 919        | 42.2     | 2.1    | 2.4    | 6.0   | SAFE      
19:03:13   | 915        | 50.4     | 1.9    | 3.0    | 21.0  | SAFE      
19:03:13   | 894        | 50.4     | 2.3    | 2.9    | 10.0  | SAFE      
19:03:13   | 884        | 78.9     | 4.7    | 5.8    | 41.0  | MODERATE  
19:03:13   | 846        | 43.1     | 2.8    | 1.5    | 22.0  | SAFE      
19:03:13   | 837        | 94.7     | 8.6    | 9.5    | 99.0  | AGGRESSIVE
19:03:13   | 823        | 115.2    | 9.1    | 7.9    | 94.0  | AGGRESSIVE
19:03:13   | 821        | 72.8     | 5.0    | 6.0    | 70.0  | MODERATE  
19:03:13   | 813        | 60.1     | 3.8    | 5.3    | 69.0  | MODERATE  
19:03:13   | 802        | 57.8     | 2.2    | 1.2    | 25.0  | SAFE      
19:03:13   | 793        | 53.7     | 2.2    | 2.7    | 24.0  | SAFE      
19:03:13   | 765        | 58.9     | 2.1    | 1.8    | 24.0  | SAFE      
19:03:13   | 749        | 62.6     | 6.0    | 4.9    | 53.0  | MODERATE  
19:03:13   | 724        | 53.6     | 1.0    | 1.2    | 13.0  | SAFE      
19:03:13   | 718        | 49.9     | 1.1    | 2.9    | 29.0  | SAFE      
19:03:12   | 668        | 59.8     | 1.2    | 1.4    | 12.0  | SAFE      
19:03:12   | 646        | 74.2     | 3.9    | 4.5    | 38.0  | MODERATE  
19:03:12   | 586        | 40.1     | 2.9    | 1.2    | 13.0  | SAFE      
19:03:12   | 583        | 52.4     | 2.0    | 2.2    | 4.0   | SAFE      
19:03:12   | 581        | 52.3     | 1.7    | 2.1    | 22.0  | SAFE      
19:03:12   | 545        | 49.8     | 1.0    | 1.8    | 10.0  | SAFE      
19:03:12   | 516        | 45.4     | 1.7    | 1.9    | 25.0  | SAFE      
19:03:12   | 489        | 46.7     | 2.9    | 2.3    | 30.0  | SAFE      
19:03:12   | 463        | 82.1     | 7.5    | 9.6    | 74.0  | AGGRESSIVE
19:03:12   | 453        | 54.2     | 2.9    | 1.7    | 27.0  | SAFE      
19:03:12   | 447        | 75.8     | 3.0    | 3.3    | 70.0  | MODERATE  
19:03:12   | 410        | 65.6     | 4.7    | 5.6    | 62.0  | MODERATE  
19:03:12   | 364        | 43.0     | 2.0    | 1.5    | 25.0  | SAFE      
19:03:12   | 285        | 42.5     | 1.9    | 2.4    | 20.0  | SAFE      
19:03:12   | 175        | 57.8     | 1.5    | 2.4    | 6.0   | SAFE      
19:03:12   | 171        | 47.5     | 1.3    | 1.6    | 1.0   | SAFE      
19:03:12   | 153        | 43.0     | 2.8    | 1.8    | 10.0  | SAFE      
19:03:11   | 112        | 42.9     | 2.1    | 1.9    | 29.0  | SAFE      
19:03:11   | 111        | 52.0     | 2.3    | 2.8    | 2.0   | SAFE      
19:03:11   | 84         | 59.8     | 1.8    | 1.8    | 6.0   | SAFE      
19:03:11   | 58         | 75.2     | 4.3    | 4.5    | 68.0  | MODERATE  
19:03:11   | 22         | 55.7     | 1.2    | 2.7    | 13.0  | SAFE      
19:03:11   | 8          | 42.8     | 1.4    | 1.0    | 1.0   | SAFE      
19:02:13   | 981        | 40.1     | 1.8    | 2.9    | 4.0   | SAFE      
19:02:13   | 942        | 62.5     | 5.5    | 5.3    | 53.0  | MODERATE  
19:02:13   | 917        | 60.1     | 3.2    | 4.9    | 40.0  | MODERATE  
19:02:13   | 909        | 55.2     | 2.6    | 2.6    | 28.0  | SAFE      
19:02:13   | 901        | 77.6     | 3.1    | 4.9    | 41.0  | MODERATE  
19:02:13   | 901        | 65.3     | 4.4    | 5.0    | 41.0  | MODERATE  
19:02:13   | 833        | 50.2     | 2.5    | 2.2    | 20.0  | SAFE      
19:02:13   | 798        | 44.5     | 2.8    | 1.8    | 0.0   | SAFE      
19:02:13   | 777        | 62.6     | 4.4    | 3.0    | 40.0  | MODERATE  
19:02:13   | 741        | 49.9     | 3.0    | 2.4    | 23.0  | SAFE      
19:02:13   | 725        | 78.5     | 5.2    | 5.5    | 63.0  | MODERATE  
19:02:13   | 702        | 48.4     | 2.8    | 1.5    | 11.0  | SAFE      
19:02:12   | 668        | 53.0     | 2.1    | 2.1    | 1.0   | SAFE      
19:02:12   | 588        | 43.4     | 1.1    | 1.0    | 14.0  | SAFE      
19:02:12   | 579        | 79.8     | 5.2    | 4.7    | 57.0  | MODERATE  
19:02:12   | 578        | 45.7     | 1.1    | 1.1    | 16.0  | SAFE      
19:02:12   | 576        | 77.8     | 4.4    | 5.5    | 46.0  | MODERATE  
19:02:12   | 485        | 46.8     | 2.9    | 2.2    | 17.0  | SAFE      
19:02:12   | 465        | 55.2     | 2.6    | 1.4    | 29.0  | SAFE      
19:02:12   | 445        | 53.3     | 1.0    | 1.5    | 24.0  | SAFE      
19:02:12   | 396        | 70.3     | 5.4    | 5.1    | 57.0  | MODERATE  
19:02:12   | 217        | 76.0     | 3.7    | 4.5    | 32.0  | MODERATE  
19:02:12   | 214        | 118.8    | 8.9    | 7.2    | 74.0  | AGGRESSIVE
19:02:12   | 196        | 45.7     | 1.1    | 1.1    | 24.0  | SAFE      
19:02:12   | 189        | 79.2     | 3.5    | 5.8    | 66.0  | MODERATE  
19:02:12   | 158        | 41.9     | 2.6    | 2.2    | 0.0   | SAFE      
19:02:12   | 154        | 65.9     | 5.8    | 5.3    | 46.0  | MODERATE  
19:02:12   | 146        | 59.6     | 1.5    | 3.0    | 13.0  | SAFE      
19:02:11   | 80         | 44.5     | 1.1    | 1.9    | 1.0   | SAFE      
19:02:11   | 56         | 41.9     | 1.9    | 2.4    | 23.0  | SAFE      
19:02:11   | 27         | 56.9     | 2.8    | 2.0    | 6.0   | SAFE      
19:02:11   | 8          | 54.2     | 1.6    | 2.3    | 22.0  | SAFE      
19:01:13   | 979        | 50.0     | 2.4    | 2.6    | 10.0  | SAFE      
19:01:13   | 975        | 40.5     | 2.8    | 1.4    | 20.0  | SAFE      
19:01:13   | 886        | 59.8     | 1.4    | 2.2    | 22.0  | SAFE      
19:01:13   | 865        | 54.1     | 2.2    | 1.9    | 28.0  | SAFE      
19:01:13   | 830        | 41.6     | 2.7    | 1.1    | 20.0  | SAFE      
19:01:13   | 825        | 81.3     | 7.8    | 8.8    | 90.0  | AGGRESSIVE
19:01:13   | 823        | 56.2     | 1.1    | 1.4    | 13.0  | SAFE      
19:01:13   | 798        | 50.2     | 2.0    | 2.0    | 13.0  | SAFE      
19:01:13   | 786        | 54.1     | 2.3    | 1.7    | 17.0  | SAFE      
19:01:13   | 737        | 56.8     | 2.2    | 1.2    | 28.0  | SAFE      
19:01:13   | 722        | 45.0     | 1.7    | 2.9    | 23.0  | SAFE      
19:01:12   | 698        | 62.6     | 3.9    | 5.3    | 69.0  | MODERATE  
19:01:12   | 567        | 78.1     | 4.5    | 3.9    | 37.0  | MODERATE  
19:01:12   | 542        | 53.1     | 1.2    | 1.2    | 2.0   | SAFE      
19:01:12   | 507        | 107.6    | 7.8    | 9.3    | 95.0  | AGGRESSIVE
19:01:12   | 480        | 103.7    | 6.5    | 9.1    | 91.0  | AGGRESSIVE
19:01:12   | 467        | 97.9     | 7.0    | 9.9    | 92.0  | AGGRESSIVE
19:01:12   | 424        | 58.5     | 2.0    | 1.1    | 1.0   | SAFE      
19:01:12   | 411        | 59.4     | 2.2    | 1.9    | 29.0  | SAFE      
19:01:12   | 408        | 49.9     | 2.2    | 2.7    | 15.0  | SAFE      
19:01:12   | 391        | 54.4     | 3.0    | 2.2    | 6.0   | SAFE      
19:01:12   | 317        | 48.1     | 1.6    | 1.2    | 5.0   | SAFE      
19:01:12   | 294        | 53.5     | 1.5    | 2.0    | 29.0  | SAFE      
19:01:12   | 289        | 74.3     | 4.0    | 3.9    | 56.0  | MODERATE  
19:01:12   | 202        | 63.0     | 4.5    | 4.8    | 58.0  | MODERATE  
19:01:12   | 198        | 56.5     | 1.6    | 1.1    | 23.0  | SAFE      
19:01:11   | 129        | 75.6     | 3.3    | 3.9    | 53.0  | MODERATE  
19:01:11   | 81         | 59.1     | 2.8    | 1.4    | 1.0   | SAFE      
19:01:11   | 43         | 48.7     | 1.1    | 2.0    | 4.0   | SAFE      
19:01:11   | 5          | 53.8     | 1.9    | 1.1    | 8.0   | SAFE      
19:00:13   | 993        | 40.5     | 2.8    | 1.3    | 16.0  | SAFE      
19:00:13   | 991        | 42.7     | 1.7    | 2.7    | 21.0  | SAFE      
19:00:13   | 989        | 60.8     | 4.1    | 5.4    | 32.0  | MODERATE  
19:00:13   | 972        | 49.0     | 2.0    | 2.1    | 8.0   | SAFE      
19:00:13   | 972        | 48.3     | 2.6    | 1.9    | 7.0   | SAFE      
19:00:13   | 938        | 70.0     | 4.0    | 3.9    | 35.0  | MODERATE  
19:00:13   | 919        | 62.0     | 5.8    | 4.1    | 52.0  | MODERATE  
19:00:13   | 905        | 48.2     | 2.3    | 2.1    | 24.0  | SAFE      
19:00:13   | 864        | 59.1     | 1.4    | 1.1    | 22.0  | SAFE      
19:00:13   | 862        | 53.9     | 1.6    | 1.3    | 18.0  | SAFE      
19:00:13   | 840        | 55.0     | 1.9    | 1.2    | 28.0  | SAFE      
19:00:13   | 838        | 53.5     | 2.8    | 2.5    | 21.0  | SAFE      
19:00:13   | 807        | 62.3     | 3.2    | 5.0    | 54.0  | MODERATE  
19:00:13   | 751        | 41.7     | 1.7    | 1.8    | 9.0   | SAFE      
19:00:12   | 659        | 45.7     | 1.6    | 1.3    | 14.0  | SAFE      
19:00:12   | 639        | 53.7     | 1.1    | 1.8    | 10.0  | SAFE      
19:00:12   | 597        | 62.3     | 3.4    | 3.2    | 55.0  | MODERATE  
19:00:12   | 527        | 44.4     | 1.9    | 2.2    | 18.0  | SAFE      
19:00:12   | 516        | 50.7     | 1.7    | 1.2    | 0.0   | SAFE      
19:00:12   | 516        | 54.6     | 2.6    | 1.3    | 13.0  | SAFE      
19:00:12   | 503        | 41.0     | 2.9    | 2.2    | 7.0   | SAFE      
19:00:12   | 501        | 59.1     | 2.3    | 1.4    | 5.0   | SAFE      
19:00:12   | 495        | 54.0     | 1.7    | 2.0    | 27.0  | SAFE      
19:00:12   | 425        | 50.9     | 2.6    | 1.6    | 12.0  | SAFE      
19:00:12   | 395        | 45.8     | 1.5    | 2.1    | 24.0  | SAFE      
19:00:12   | 383        | 59.9     | 1.4    | 1.4    | 25.0  | SAFE      
19:00:12   | 376        | 42.0     | 1.1    | 1.8    | 7.0   | SAFE      
19:00:12   | 312        | 78.8     | 4.0    | 4.7    | 36.0  | MODERATE  
19:00:12   | 246        | 57.8     | 1.7    | 2.1    | 7.0   | SAFE      
19:00:12   | 204        | 46.8     | 2.6    | 1.4    | 5.0   | SAFE      
19:00:12   | 175        | 69.0     | 5.6    | 4.5    | 65.0  | MODERATE  
19:00:12   | 158        | 53.3     | 2.7    | 2.9    | 15.0  | SAFE      
19:00:11   | 85         | 58.4     | 3.0    | 1.4    | 12.0  | SAFE      
19:00:11   | 77         | 82.5     | 9.7    | 6.9    | 86.0  | AGGRESSIVE
19:00:11   | 67         | 51.1     | 2.3    | 2.3    | 30.0  | SAFE      
19:00:11   | 42         | 83.0     | 8.7    | 7.9    | 79.0  | AGGRESSIVE
19:00:11   | 38         | 49.7     | 2.4    | 1.2    | 27.0  | SAFE      
18:59:13   | 1000       | 44.1     | 2.5    | 2.9    | 20.0  | SAFE      
18:59:13   | 998        | 40.6     | 3.0    | 2.8    | 18.0  | SAFE      
18:59:13   | 988        | 44.0     | 1.9    | 1.1    | 25.0  | SAFE      
18:59:13   | 986        | 50.8     | 2.8    | 3.0    | 9.0   | SAFE      
18:59:13   | 929        | 53.9     | 1.1    | 2.6    | 9.0   | SAFE      
18:59:13   | 895        | 66.6     | 3.3    | 5.2    | 55.0  | MODERATE  
18:59:13   | 869        | 54.4     | 2.1    | 1.7    | 3.0   | SAFE      
18:59:13   | 844        | 47.5     | 2.3    | 1.6    | 1.0   | SAFE      
